facet_id,facet_name,domain,description,rubric_1,rubric_2,rubric_3,rubric_4,rubric_5,is_turn_level,polarity,weight,requires_context,evaluable_from_text,score_direction,prompt_hint,chunk_group
depression_dep,Depression (DEP),emotion,Assesses the degree to which depression (dep) is expressed or observable in the conversation turn.,Emotional tone grossly inappropriate.,Noticeable affective disconnect.,Adequate emotional calibration.,Good emotional intelligence; empathetic.,Outstanding emotional resonance; deeply empathetic.,True,lower_is_better,1.0,False,True,low=good,Score [Depression (DEP)] (domain: emotion): Assesses the degree to which depression (dep) is expressed or observable in the conversation turn. Rate 1-5.,8
understanding_mathematical_concepts,Understanding Mathematical Concepts,cognitive,Assesses the degree to which understanding mathematical concepts is expressed or observable in the conversation turn.,Reasoning is deeply flawed or incoherent.,Significant cognitive gaps or errors.,Reasonable performance with some limitations.,Strong reasoning; mostly accurate.,Exceptional cognitive quality; insightful.,True,higher_is_better,1.0,False,True,high=good,Score [Understanding Mathematical Concepts] (domain: cognitive): Assesses the degree to which understanding mathematical concepts is expressed or observable in the c Rate 1-5.,8
hypomania_ma,Hypomania (Ma),personality,Assesses the degree to which hypomania (ma) is expressed or observable in the conversation turn.,Trait expression is severely dysfunctional.,Trait is underdeveloped or maladaptive.,"Moderate, functional trait expression.",Well-expressed adaptive trait.,Exemplary trait expression.,True,higher_is_better,1.0,False,True,high=good,Score [Hypomania (Ma)] (domain: personality): Assesses the degree to which hypomania (ma) is expressed or observable in the conversation turn. Rate 1-5.,8
goal_directed_behavior,Goal-Directed Behavior,personality,Assesses the degree to which goal-directed behavior is expressed or observable in the conversation turn.,Trait expression is severely dysfunctional.,Trait is underdeveloped or maladaptive.,"Moderate, functional trait expression.",Well-expressed adaptive trait.,Exemplary trait expression.,True,higher_is_better,1.0,False,True,high=good,Score [Goal-Directed Behavior] (domain: personality): Assesses the degree to which goal-directed behavior is expressed or observable in the conversation t Rate 1-5.,8
depth_of_emotional_connections,Depth of Emotional Connections,emotion,Assesses the degree to which depth of emotional connections is expressed or observable in the conversation turn.,Emotional tone grossly inappropriate.,Noticeable affective disconnect.,Adequate emotional calibration.,Good emotional intelligence; empathetic.,Outstanding emotional resonance; deeply empathetic.,True,higher_is_better,1.0,False,True,high=good,Score [Depth of Emotional Connections] (domain: emotion): Assesses the degree to which depth of emotional connections is expressed or observable in the conver Rate 1-5.,8
binding_foundations_index,Binding foundations index,spiritual_values,Assesses the degree to which binding foundations index is expressed or observable in the conversation turn.,Values dimension absent or deeply misaligned.,Limited alignment with stated values.,Adequate expression of core values.,Clear and thoughtful values expression.,Profound alignment; spiritually coherent.,True,higher_is_better,1.0,False,True,high=good,Score [Binding foundations index] (domain: spiritual_values): Assesses the degree to which binding foundations index is expressed or observable in the conversatio Rate 1-5.,8
ego_dissolution_frequency,Ego Dissolution Frequency,emotion,Assesses the degree to which ego dissolution frequency is expressed or observable in the conversation turn.,Emotional tone grossly inappropriate.,Noticeable affective disconnect.,Adequate emotional calibration.,Good emotional intelligence; empathetic.,Outstanding emotional resonance; deeply empathetic.,True,higher_is_better,1.0,False,True,high=good,Score [Ego Dissolution Frequency] (domain: emotion): Assesses the degree to which ego dissolution frequency is expressed or observable in the conversatio Rate 1-5.,8
activator_turning_thoughts_into_action,Activator: Turning thoughts into action,pragmatics,Assesses the degree to which activator: turning thoughts into action is expressed or observable in the conversation turn.,Response completely fails pragmatic expectations.,Poorly aligned with conversational goals.,Adequately meets pragmatic demands with some gaps.,Well-calibrated; cooperative and contextually apt.,Exemplary pragmatic competence.,True,higher_is_better,1.0,False,True,high=good,Score [Activator: Turning thoughts into action] (domain: pragmatics): Assesses the degree to which activator: turning thoughts into action is expressed or observable in t Rate 1-5.,8
gnostic_spiritual_metric_archon_meditation_frequency,Gnostic spiritual metric: Archon meditation frequency,spiritual_values,Assesses the degree to which gnostic spiritual metric: archon meditation frequency is expressed or observable in the conversation turn.,Values dimension absent or deeply misaligned.,Limited alignment with stated values.,Adequate expression of core values.,Clear and thoughtful values expression.,Profound alignment; spiritually coherent.,True,higher_is_better,1.0,False,True,high=good,Score [Gnostic spiritual metric: Archon meditation frequency] (domain: spiritual_values): Assesses the degree to which gnostic spiritual metric: archon meditation frequency is expressed or o Rate 1-5.,8
exemplariness,Exemplariness,personality,Assesses the degree to which exemplariness is expressed or observable in the conversation turn.,Trait expression is severely dysfunctional.,Trait is underdeveloped or maladaptive.,"Moderate, functional trait expression.",Well-expressed adaptive trait.,Exemplary trait expression.,True,higher_is_better,1.0,False,True,high=good,Score [Exemplariness] (domain: personality): Assesses the degree to which exemplariness is expressed or observable in the conversation turn. Rate 1-5.,8
frankness,Frankness,linguistic,Assesses the degree to which frankness is expressed or observable in the conversation turn.,Communication is severely unclear or incoherent.,Frequent issues noticeably impede understanding.,Adequate clarity; generally understandable.,Mostly clear and articulate with minor issues.,"Exceptionally clear, precise, and polished.",True,higher_is_better,1.0,False,True,high=good,Score [Frankness] (domain: linguistic): Assesses the degree to which frankness is expressed or observable in the conversation turn. Rate 1-5.,8
psychological_construct_psychological_safety_climate,Psychological construct: Psychological Safety climate,cognitive,Assesses the degree to which psychological construct: psychological safety climate is expressed or observable in the conversation turn.,Reasoning is deeply flawed or incoherent.,Significant cognitive gaps or errors.,Reasonable performance with some limitations.,Strong reasoning; mostly accurate.,Exceptional cognitive quality; insightful.,True,higher_is_better,1.0,False,True,high=good,Score [Psychological construct: Psychological Safety climate] (domain: cognitive): Assesses the degree to which psychological construct: psychological safety climate is expressed or o Rate 1-5.,8
psychological_construct_self_compassion_total,Psychological construct: Self-Compassion total,emotion,Assesses the degree to which psychological construct: self-compassion total is expressed or observable in the conversation turn.,Emotional tone grossly inappropriate.,Noticeable affective disconnect.,Adequate emotional calibration.,Good emotional intelligence; empathetic.,Outstanding emotional resonance; deeply empathetic.,True,higher_is_better,1.0,False,True,high=good,Score [Psychological construct: Self-Compassion total] (domain: emotion): Assesses the degree to which psychological construct: self-compassion total is expressed or observab Rate 1-5.,8
psychological_construct_executive_function_composite,Psychological construct: Executive-Function composite,cognitive,Assesses the degree to which psychological construct: executive-function composite is expressed or observable in the conversation turn.,Reasoning is deeply flawed or incoherent.,Significant cognitive gaps or errors.,Reasonable performance with some limitations.,Strong reasoning; mostly accurate.,Exceptional cognitive quality; insightful.,True,higher_is_better,1.0,False,True,high=good,Score [Psychological construct: Executive-Function composite] (domain: cognitive): Assesses the degree to which psychological construct: executive-function composite is expressed or o Rate 1-5.,8
